endTime,artistName,trackName,minPlayed,month,dayOfMonth,dayOfWeek,timeOfDay,date
2021-07-20 18:58:00,Fleet Foxes,"If You Need To, Keep Time on Me",3.508433333333333,July,20,Tuesday,18,2021-07-20 00:00:00
2021-07-20 19:02:00,Fleet Foxes,Sunblind,4.226883333333333,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:07:00,Fleet Foxes,On Another Ocean (January / June),4.38955,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:10:00,Fleet Foxes,Maestranza,3.0562166666666664,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:15:00,Fleet Foxes,Helplessness Blues,5.056433333333334,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:19:00,Fleet Foxes,A Long Way Past The Past,3.994433333333333,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:23:00,Fleet Foxes,Blue Ridge Mountains,4.429550000000001,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:28:00,Fleet Foxes,Jara,4.155333333333333,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:33:00,Fleet Foxes,Ragged Wood,5.120216666666667,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:36:00,Fleet Foxes,Tiger Mountain Peasant Song,3.4828833333333336,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:39:00,Fleet Foxes,"- Naiads, Cassadies",3.176,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:43:00,Fleet Foxes,Montezuma,3.610066666666667,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:47:00,Fleet Foxes,Featherweight,3.846883333333333,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 19:52:00,Fleet Foxes,Fool's Errand,4.806883333333333,July,20,Tuesday,19,2021-07-20 00:00:00
2021-07-20 20:00:00,Fleet Foxes,Third of May / Ōdaigahara,8.757100000000001,July,20,Tuesday,20,2021-07-20 00:00:00
2021-07-20 20:04:00,Fleet Foxes,I'm Not My Season,3.19,July,20,Tuesday,20,2021-07-20 00:00:00
2021-07-20 20:32:00,Fleet Foxes,The Shrine / An Argument,5.756216666666666,July,20,Tuesday,20,2021-07-20 00:00:00
2020-12-21 21:16:00,Ferrugem,Pra você acreditar - Ao vivo,3.398233333333333,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:19:00,Turma do Pagode,Aonde Quer Chegar (feat. Gaab),3.1940166666666667,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:24:00,Dilsinho,Controle Remoto (Ao Vivo),3.9505,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:30:00,Ferrugem,Sinto sua falta - Ao vivo,3.4110333333333336,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:30:00,Turma do Pagode,Deixa em Off - Ao Vivo,0.2539833333333333,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:34:00,Dilsinho,Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),3.2802166666666666,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:38:00,Dilsinho,12 Horas (Ao Vivo),4.0008,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:42:00,Turma do Pagode,Se Eu Pudesse - Ao Vivo,3.91005,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:45:00,Pixote,Insegurança - Ao Vivo,3.0139666666666667,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:45:00,Turma do Pagode,Cobertor de Orelha - Ao Vivo,0.7259,December,21,Monday,21,2020-12-21 00:00:00
2020-12-21 21:46:00,Dilsinho,Terra do Nunca (Ao Vivo),0.2281333333333333,December,21,Monday,21,2020-12-21 00:00:00
2020-12-27 22:32:00,Criolo,Boca de Lobo,3.7841,December,27,Sunday,22,2020-12-27 00:00:00
2020-12-27 22:37:00,Silva,Soprou,5.044933333333334,December,27,Sunday,22,2020-12-27 00:00:00
2020-12-27 22:39:00,Criolo,Fermento Pra Massa,1.4334833333333334,December,27,Sunday,22,2020-12-27 00:00:00
2021-03-28 16:55:00,The xx,Intro,0.1122333333333333,March,28,Sunday,16,2021-03-28 00:00:00
2021-03-28 16:59:00,Chet Faker,Talk Is Cheap,3.63445,March,28,Sunday,16,2021-03-28 00:00:00
2021-03-28 17:05:00,Max Frost,Nice and Slow - EP Version,6.861316666666666,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:07:00,Portishead,Strangers,1.3573333333333333,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:13:00,Max Frost,Nice and Slow - EP Version,3.169666666666666,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:26:00,Max Frost,Nice and Slow - EP Version,0.6783333333333333,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:29:00,Portishead,Strangers,2.9016,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:32:00,Marian Hill,One Time,3.0106166666666665,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:32:00,Max Frost,Adderall,0.5363333333333333,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:35:00,Max Frost,White Lies - EP Version,2.9639,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:38:00,Max Frost,Die Young,3.1308833333333337,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:39:00,Max Frost,Withdrawal,0.0991666666666666,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:39:00,Max Frost,Good Morning,0.7510833333333333,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:41:00,Max Frost,Let Me Down Easy,1.8309166666666667,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:41:00,DJ Snake,Broken Summer,0.0873166666666666,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:42:00,Max Frost,Nice and Slow - EP Version,0.2948166666666666,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:45:00,Max Frost,Glow Long - EP Version,0.09495,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:45:00,Max Frost,Suspended Animation - EP Version,0.3382666666666666,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:45:00,Max Frost,Nice and Slow - EP Version,3.276683333333333,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-28 17:45:00,Max Frost,Be Who You Want to Be - EP Version,0.0397833333333333,March,28,Sunday,17,2021-03-28 00:00:00
2021-03-29 19:54:00,Arctic Monkeys,Riot Van,0.0178833333333333,March,29,Monday,19,2021-03-29 00:00:00
2021-03-29 19:54:00,Max Frost,Suspended Animation - EP Version,0.048,March,29,Monday,19,2021-03-29 00:00:00
2021-03-29 19:54:00,Arctic Monkeys,Suck It and See,0.0069333333333333,March,29,Monday,19,2021-03-29 00:00:00
2021-03-29 19:54:00,Arctic Monkeys,Cornerstone,0.63725,March,29,Monday,19,2021-03-29 00:00:00
2021-03-29 19:57:00,Arctic Monkeys,Riot Van,2.248883333333333,March,29,Monday,19,2021-03-29 00:00:00
2021-03-29 20:05:00,Arctic Monkeys,Suck It and See,2.59615,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:06:00,Arctic Monkeys,Suck It and See,1.172316666666667,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:09:00,Arctic Monkeys,Mardy Bum,2.924,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:14:00,Arctic Monkeys,Dance Little Liar,4.7248833333333335,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:18:00,Arctic Monkeys,No. 1 Party Anthem,4.052183333333334,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:20:00,Arctic Monkeys,Piledriver Waltz,1.7184666666666668,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:24:00,Arctic Monkeys,No. 1 Party Anthem,4.052183333333334,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:27:00,Arctic Monkeys,Piledriver Waltz,3.398,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:30:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,2.685383333333333,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:33:00,Arctic Monkeys,The Bakery,2.942,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:36:00,Arctic Monkeys,Love is a Laserquest,3.190433333333333,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:39:00,Arctic Monkeys,Fluorescent Adolescent,3.0648833333333334,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:43:00,Arctic Monkeys,Secret Door,3.717766666666667,March,29,Monday,20,2021-03-29 00:00:00
2021-03-29 20:55:00,Arctic Monkeys,A Certain Romance,4.372283333333333,March,29,Monday,20,2021-03-29 00:00:00
2021-04-02 20:29:00,Arctic Monkeys,Do I Wanna Know?,0.121,April,2,Friday,20,2021-04-02 00:00:00
2021-04-15 16:59:00,Arctic Monkeys,No. 1 Party Anthem,4.052183333333334,April,15,Thursday,16,2021-04-15 00:00:00
2021-04-15 17:03:00,Arctic Monkeys,Suck It and See,3.766433333333333,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:07:00,Arctic Monkeys,Fire And The Thud,3.958883333333333,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:10:00,Arctic Monkeys,The Bakery,2.942,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:13:00,Arctic Monkeys,Mardy Bum,2.924,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:17:00,Arctic Monkeys,Snap Out Of It,1.0504666666666669,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:20:00,Arctic Monkeys,Snap Out Of It,2.16725,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:23:00,Arctic Monkeys,Love is a Laserquest,3.190433333333333,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:27:00,Arctic Monkeys,Cornerstone,3.2995500000000004,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:30:00,Arctic Monkeys,Too Much To Ask,3.0542166666666666,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:33:00,Arctic Monkeys,No Buses,3.2886666666666664,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:36:00,Arctic Monkeys,Mad Sounds,3.5835166666666667,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:39:00,Arctic Monkeys,Reckless Serenade,2.7124333333333337,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:43:00,Arctic Monkeys,Joining The Dots,3.316666666666667,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:46:00,Arctic Monkeys,Only Ones Who Know,3.079333333333333,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:48:00,Arctic Monkeys,Riot Van,2.248883333333333,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:51:00,Arctic Monkeys,I Wanna Be Yours,3.065933333333333,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:54:00,Arctic Monkeys,Piledriver Waltz,3.398,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 17:58:00,Arctic Monkeys,Secret Door,3.717766666666667,April,15,Thursday,17,2021-04-15 00:00:00
2021-04-15 18:01:00,Arctic Monkeys,Fluorescent Adolescent,3.0648833333333334,April,15,Thursday,18,2021-04-15 00:00:00
2021-04-15 18:04:00,Arctic Monkeys,Bigger Boys and Stolen Sweethearts,3.0106666666666664,April,15,Thursday,18,2021-04-15 00:00:00
2021-04-15 18:06:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,1.9191333333333331,April,15,Thursday,18,2021-04-15 00:00:00
2021-04-22 20:55:00,Elvin Bishop,Fooled Around And Fell In Love,0.0343833333333333,April,22,Thursday,20,2021-04-22 00:00:00
2021-04-22 20:55:00,Aretha Franklin,Day Dreaming,0.1616,April,22,Thursday,20,2021-04-22 00:00:00
2021-04-22 20:55:00,Fleetwood Mac,Dreams - 2004 Remaster,0.2810499999999999,April,22,Thursday,20,2021-04-22 00:00:00
2021-04-22 20:57:00,Gilbert O'Sullivan,Alone Again (Naturally),0.93005,April,22,Thursday,20,2021-04-22 00:00:00
2021-04-22 20:57:00,Elton John,Don't Go Breaking My Heart - Remastered,0.02555,April,22,Thursday,20,2021-04-22 00:00:00
2021-04-22 20:57:00,Elton John,I'm Still Standing - Remastered,0.0524,April,22,Thursday,20,2021-04-22 00:00:00
2021-04-22 20:57:00,Elton John,Your Song - Remastered,0.0715666666666666,April,22,Thursday,20,2021-04-22 00:00:00
2021-04-22 20:57:00,Elton John,Tiny Dancer,0.1703333333333333,April,22,Thursday,20,2021-04-22 00:00:00
2021-04-22 20:57:00,Elton John,Crocodile Rock - Remastered,0.0641166666666666,April,22,Thursday,20,2021-04-22 00:00:00
2021-04-22 21:01:00,Billy Joel,Uptown Girl,0.4606666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:01:00,Elton John,Bennie And The Jets - Remastered,3.15445,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:02:00,Billy Joel,She's Always a Woman,0.42195,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:04:00,David Bowie,Heroes - 2017 Remaster,1.9479666666666664,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:07:00,Lagum,Eu Não Valho Nada,3.2846,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:10:00,Lagum,Não Vou Mentir,3.1306833333333333,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:13:00,Lagum,Deixa (feat. Ana Gabriela),2.9337500000000003,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:14:00,Konai,Infinito,0.9220833333333334,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:14:00,Konai,Reino,0.6381,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:18:00,Jorge Ben Jor,O Telefone Tocou Novamente,3.8157666666666663,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:21:00,Marcelo D2,Desabafo / Deixa Eu Dizer,2.9277666666666664,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:21:00,Tiago Iorc,Tempo Perdido (Versão Os Dias Eram Assim),0.18275,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:21:00,Armandinho,Sol Loiro,0.0535833333333333,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:22:00,Cássia Eller,O Segundo Sol,0.0196666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:22:00,Gilsons,Várias Queixas,0.4557833333333334,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:22:00,Pineapple StormTv,"Poetas no Topo 3.3, Pt. 2",0.0290666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:22:00,50 Cent,21 Questions,0.0106,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:22:00,Bhaskar,Manhã de Sol,0.0388833333333333,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:22:00,O Rappa,Anjos (Pra quem tem fé),0.0163666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:23:00,Jorge Ben & Toquinho,"Carolina, Carol Bela",1.2451166666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:23:00,Gang Starr,Work,0.0221666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:23:00,Max Riser,Ladyfingers Lofi,0.0390666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:24:00,flora cash,You're Somebody Else,0.1145333333333333,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:30:00,Childish Gambino,Redbone,0.0253,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:30:00,Childish Gambino,Redbone,0.0139333333333333,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:30:00,Childish Gambino,Redbone,0.10165,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:30:00,Childish Gambino,Redbone,0.0178,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:30:00,Emicida,9nha (feat. Drik Barbosa),0.0068499999999999,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:30:00,Charlie Brown Jr.,Como Tudo Deve Ser,0.2029,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:30:00,Charlie Brown Jr.,Como Tudo Deve Ser,6.466283333333333,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:30:00,Charlie Brown Jr.,Como Tudo Deve Ser,0.0070999999999999,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:30:00,Charlie Brown Jr.,Como Tudo Deve Ser,0.0169,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:31:00,Childish Gambino,Redbone,0.0232666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:33:00,Childish Gambino,Redbone,0.0776666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:33:00,Childish Gambino,Redbone,0.0247666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:33:00,flora cash,You're Somebody Else,0.02075,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:33:00,Emicida,9nha (feat. Drik Barbosa),0.0326666666666666,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:33:00,Charlie Brown Jr.,Como Tudo Deve Ser,1.95015,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:33:00,Charlie Brown Jr.,Como Tudo Deve Ser,0.34125,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:47:00,Charlie Brown Jr.,Como Tudo Deve Ser,8.85675,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:54:00,Childish Gambino,Redbone,3.9207166666666655,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:55:00,Emicida,9nha (feat. Drik Barbosa),1.0690666666666668,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 21:58:00,Marcelo D2,Vai Vendo - Live,3.046,April,22,Thursday,21,2021-04-22 00:00:00
2021-04-22 22:00:00,Marcelo D2,(Claudio) Eu Tive Um Sonho - Live,2.5951,April,22,Thursday,22,2021-04-22 00:00:00
2021-04-22 22:04:00,Marcelo D2,1967 - Live,3.671683333333333,April,22,Thursday,22,2021-04-22 00:00:00
2021-04-22 22:05:00,Planet Hemp,Contexto - Ao Vivo,0.7501666666666666,April,22,Thursday,22,2021-04-22 00:00:00
2021-04-22 22:15:00,Pineapple StormTv,Poesia Acústica #6: Era uma Vez,9.630316666666666,April,22,Thursday,22,2021-04-22 00:00:00
2021-04-22 22:25:00,Vitão,Embrasa,3.5496666666666665,April,22,Thursday,22,2021-04-22 00:00:00
2021-04-23 13:37:00,Vitão,Embrasa,4.050333333333334,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 13:40:00,Pineapple StormTv,Você Não Ama Ninguém,2.1947166666666664,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 13:44:00,Matuê,Quem Manda É a 30,0.2354833333333333,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 13:44:00,Vitão,Te Liguei,3.9106,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 13:45:00,Oriente,"Linda, Louca e Mimada",0.7184,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 13:45:00,Xamã,Rio de Janê,0.1755,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 13:45:00,Vitão,Caderninho,0.3534166666666666,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 13:49:00,Pineapple StormTv,Você Não Ama Ninguém,0.2197,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 13:49:00,Vitão,Embrasa,4.050333333333334,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 13:56:00,Vitão,Te Liguei,6.382933333333333,April,23,Friday,13,2021-04-23 00:00:00
2021-04-23 14:00:00,Matuê,Quem Manda É a 30,4.283666666666666,April,23,Friday,14,2021-04-23 00:00:00
2021-04-23 14:13:00,Filipe Ret,Louco Pra Voltar,1.7533666666666667,April,23,Friday,14,2021-04-23 00:00:00
2021-04-23 14:52:00,Emicida,Boa Esperança,0.093,April,23,Friday,14,2021-04-23 00:00:00
2021-04-23 14:52:00,Emicida,Mandume,0.0881666666666666,April,23,Friday,14,2021-04-23 00:00:00
2021-04-23 14:55:00,Emicida,"Papel, Caneta e Coração",2.8551,April,23,Friday,14,2021-04-23 00:00:00
2021-04-23 14:55:00,Emicida,Hoje Cedo,0.07675,April,23,Friday,14,2021-04-23 00:00:00
2021-04-23 14:55:00,Emicida,Mandume,0.1241333333333333,April,23,Friday,14,2021-04-23 00:00:00
2021-04-23 14:59:00,Emicida,Mufete,3.976,April,23,Friday,14,2021-04-23 00:00:00
2021-04-23 15:04:00,Jorge Ben Jor,Que Pena (Ela Já Não Gosta Mais De Mim) - Ao Vivo,0.1843499999999999,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:04:00,Emicida,Mandume,1.1840000000000002,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:08:00,Jorge Ben Jor,"Oba, Lá Vem Ela",4.208433333333334,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:11:00,Jorge Ben Jor,Take It Easy My Brother Charles,2.5944333333333334,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:14:00,Jorge Ben Jor,"Mas, Que Nada!",2.9882166666666667,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:15:00,Jorge Ben Jor,País Tropical,0.03405,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:15:00,Jorge Ben Jor,Menina Mulher Da Pele Preta,1.8068666666666668,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:19:00,Jorge Ben Jor,Chove Chuva,3.0682166666666664,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:22:00,Jorge Ben Jor,O Telefone Tocou Novamente,3.8157666666666663,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:35:00,Jorge Ben Jor,Taj Mahal,3.11555,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:38:00,Jorge Ben Jor,Bebete Vãobora,2.59155,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:41:00,Jorge Ben Jor,Os Alquimistas Estão Chegando Os Alquimistas,3.254433333333333,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:44:00,Jorge Ben Jor,"Por Causa De Você, Menina",2.7844333333333333,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:45:00,Jorge Ben Jor,Filho Maravilha,1.2421166666666668,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:45:00,Jorge Ben Jor,Cadê Tereza,0.03505,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:46:00,Jorge Ben Jor,Ponta De Lança Africano,0.6746166666666666,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:48:00,Jorge Ben Jor,Tim Dom Dom,2.3271,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:52:00,Jorge Ben Jor,Ive Brussell (feat. Caetano Veloso),3.970633333333333,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 15:57:00,Leo Gandelman,Pouca Pausa,5.521416666666667,April,23,Friday,15,2021-04-23 00:00:00
2021-04-23 16:01:00,Filipe Ret,A Libertina,2.802783333333333,April,23,Friday,16,2021-04-23 00:00:00
2021-04-23 16:05:00,Hungria Hip Hop,Cama de Casal,4.626416666666667,April,23,Friday,16,2021-04-23 00:00:00
2021-04-23 16:09:00,Vitão,Te Liguei,3.9106,April,23,Friday,16,2021-04-23 00:00:00
2021-04-23 16:14:00,Matuê,Quem Manda É a 30,4.283666666666666,April,23,Friday,16,2021-04-23 00:00:00
2021-04-23 16:14:00,Filipe Ret,Louco Pra Voltar,0.4122166666666667,April,23,Friday,16,2021-04-23 00:00:00
2021-04-23 23:15:00,Pineapple StormTv,Poesia Acústica #6: Era uma Vez,9.630316666666666,April,23,Friday,23,2021-04-23 00:00:00
2021-04-23 23:19:00,Vitão,Embrasa,4.050333333333334,April,23,Friday,23,2021-04-23 00:00:00
2021-04-23 23:24:00,Pineapple StormTv,Você Não Ama Ninguém,4.875,April,23,Friday,23,2021-04-23 00:00:00
2021-04-23 23:25:00,Gaab,Tem Café,0.1770999999999999,April,23,Friday,23,2021-04-23 00:00:00
2021-04-23 23:25:00,Mãolee,Senta Vai,0.5703166666666667,April,23,Friday,23,2021-04-23 00:00:00
2021-04-23 23:29:00,Vitão,Te Liguei,3.9106,April,23,Friday,23,2021-04-23 00:00:00
2021-04-23 23:33:00,Matuê,Quem Manda É a 30,4.283666666666666,April,23,Friday,23,2021-04-23 00:00:00
2021-04-23 23:36:00,Filipe Ret,Louco Pra Voltar,3.515716666666667,April,23,Friday,23,2021-04-23 00:00:00
2021-04-23 23:39:00,Gaab,Tem Café,2.040483333333333,April,23,Friday,23,2021-04-23 00:00:00
2021-04-25 01:27:00,1Kilo,Você Vai Entender,4.833783333333333,April,25,Sunday,1,2021-04-25 00:00:00
2021-04-25 01:29:00,Konai,Infinito,2.6197166666666667,April,25,Sunday,1,2021-04-25 00:00:00
2021-04-25 01:31:00,Konai,Reino,1.4831333333333334,April,25,Sunday,1,2021-04-25 00:00:00
2021-04-25 01:34:00,Konai,4 Estações,2.782,April,25,Sunday,1,2021-04-25 00:00:00
2021-04-25 01:34:00,Rael,Papo Reto - Acústico,0.4024166666666666,April,25,Sunday,1,2021-04-25 00:00:00
2021-04-25 01:37:00,Rael,Sangue de Free - Acústico,2.9624333333333337,April,25,Sunday,1,2021-04-25 00:00:00
2021-04-25 01:39:00,Rael,Terra - Acústico,2.3183333333333334,April,25,Sunday,1,2021-04-25 00:00:00
2021-04-25 01:51:00,Rael,Ser Feliz - Acústico,1.0047166666666667,April,25,Sunday,1,2021-04-25 00:00:00
2021-04-25 16:04:00,Rael,Ser Feliz - Acústico,2.67235,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:08:00,Rashid,Coisas Dessa Vida,3.7952166666666662,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:11:00,Haitam,Sétima Arte,3.028516666666667,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:14:00,Rashid,Coisas Dessa Vida,3.7952166666666662,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:15:00,Haitam,Sétima Arte,0.4086166666666667,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:16:00,Lourena,Topo,0.8565666666666666,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:20:00,Orgânico,Singular,4.45,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:27:00,Pineapple StormTv,Poesia Acústica #3: Capricorniana,7.1716,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:31:00,Orgânico,Novo Ciclo,3.7636166666666666,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:35:00,Orgânico,Dizeres,4.294083333333333,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-25 16:55:00,Delacruz,Poesia Acústica #2: Sobre Nós,6.79195,April,25,Sunday,16,2021-04-25 00:00:00
2021-04-26 14:20:00,Delacruz,Poesia Acústica #2: Sobre Nós,0.25965,April,26,Monday,14,2021-04-26 00:00:00
2021-04-26 14:24:00,Oriente,Mandona - Acústico,3.999983333333333,April,26,Monday,14,2021-04-26 00:00:00
